1 0
6 0
1,0.010000,0.631402
6,0.058520,0.631402
11,0.104662,0.631402
16,0.148542,0.631402
21,0.190272,0.631402
26,0.229957,0.631402
31,0.267697,0.631402
36,0.303587,0.631402
41,0.337718,0.631402
46,0.370176,0.631402
51,0.401044,0.631402
56,0.430399,0.631402
61,0.458315,0.631402
66,0.484863,0.631402
71,0.510110,0.631402
76,0.534119,0.631402
81,0.556952,0.631402
86,0.578666,0.631402
91,0.599315,0.631402
96,0.618953,0.631402
101,-0.000000,-0.000000
106,-0.000000,-0.000000
111,-0.000000,-0.000000
116,-0.000000,-0.000000
121,-0.000000,-0.000000
126,-0.000000,-0.000000
131,-0.000000,-0.000000
136,-0.000000,-0.000000
141,-0.000000,-0.000000
146,-0.000000,-0.000000
151,-0.000000,-0.000000
156,-0.000000,-0.000000
161,-0.000000,-0.000000
166,-0.000000,-0.000000
171,-0.000000,-0.000000
176,-0.000000,-0.000000
181,-0.000000,-0.000000
186,-0.000000,-0.000000
191,-0.000000,-0.000000
196,-0.000000,-0.000000
201,-0.000000,-0.000000
206,-0.000000,-0.000000
211,-0.000000,-0.000000
216,-0.000000,-0.000000
221,-0.000000,-0.000000
226,-0.000000,-0.000000
231,-0.000000,-0.000000
236,-0.000000,-0.000000
241,-0.000000,-0.000000
246,-0.000000,-0.000000
251,-0.000000,-0.000000
256,-0.000000,-0.000000
261,-0.000000,-0.000000
266,-0.000000,-0.000000
271,-0.000000,-0.000000
276,-0.000000,-0.000000
281,-0.000000,-0.000000
286,-0.000000,-0.000000
291,-0.000000,-0.000000
296,-0.000000,-0.000000
301,-0.000000,-0.000000
306,-0.000000,-0.000000
311,-0.000000,-0.000000
316,-0.000000,-0.000000
321,-0.000000,-0.000000
326,-0.000000,-0.000000
331,-0.000000,-0.000000
336,-0.000000,-0.000000
341,-0.000000,-0.000000
346,-0.000000,-0.000000
351,-0.000000,-0.000000
356,-0.000000,-0.000000
361,-0.000000,-0.000000
366,-0.000000,-0.000000
371,-0.000000,-0.000000
376,-0.000000,-0.000000
381,-0.000000,-0.000000
386,-0.000000,-0.000000
391,-0.000000,-0.000000
396,-0.000000,-0.000000
401,-0.000000,-0.000000
406,-0.000000,-0.000000
411,-0.000000,-0.000000
416,-0.000000,-0.000000
421,-0.000000,-0.000000
426,-0.000000,-0.000000
431,-0.000000,-0.000000
436,-0.000000,-0.000000
441,-0.000000,-0.000000
446,-0.000000,-0.000000
451,-0.000000,-0.000000
456,-0.000000,-0.000000
461,-0.000000,-0.000000
466,-0.000000,-0.000000
471,-0.000000,-0.000000
476,-0.000000,-0.000000
481,-0.000000,-0.000000
486,-0.000000,-0.000000
491,-0.000000,-0.000000
496,-0.000000,-0.000000
501,-0.000000,-0.000000
506,-0.000000,-0.000000
511,-0.000000,-0.000000
516,-0.000000,-0.000000
